message,label
cash prize claim call,1
money issue weigh thanks breathe easier ill make sure dont regret thanks,0
wewa iriver mb,0
hi amy sending free phone number couple days give access adult parties,1
yes one woman man please tell likes dislikes bed,0
hit move,0
sorry ill call later,0
im hungry buy smth home,0
oh ho first time u use type words,0
partys place usf charge contribute way greatly appreciated yeah got room one,0
brother genius,0
good think could send pix would love see top bottom,0
wanna watch movie,0
yes princess want make happy,0
eh den sat u book e kb liao huh,0
wants talk,0
ringtone club get uk singles chart mobile week choose top quality ringtone message free charge,1
todays vodafone numbers ending selected receive å£ award number matches call receive å£ award,1
im home please call,0
importantly discuss u,0
urgent trying contact u todays draw shows å£ prize guaranteed call land line claim validhrs,1
like italian food,0
well know mean texting,0
neft transaction reference number ltgt rs ltdecimalgt credited beneficiary account ltgt lttimegt ltgt,0
awesome remember last time got somebody high first time diesel v,0
felt sonot conveying reason ese,0
going thru different feelingwavering decisions coping individualtime heal everything believe,0
donû÷t give flying monkeys wot think certainly donû÷t mind friend mine,0
sent email ûò address incomm right,0
aight fuck ill get later,0
yar say got error,0
yeah sure thing mate haunt got stuff sorted im going sound anyway promoting hex way dont know number joke,0
time come tomorrow,0
yeah dont go bed ill back midnight,0
catch bus frying egg make tea eating moms left dinner feel love,0
always make things bigger,0
ran younger man make pretty babies together,0
come mahal bus stop ltdecimalgt,0
sir late paying rent past months pay ltgt charge felt would inconsiderate nag something give great cost thats didnt speak however recession wont able pay charge month hence askin well ahead months end please help thanks,0
yet chikkuk wat abt tht guy stopped irritating msging u,0
kkhow much cost,0
tomarrow want got court ltdecimalgt come bus stand,0
see forwarding message proof,0
httptms widelivecomindex wmlidadafirsttrueåác c ringtoneåá,1
lolnice went fish water,0
u really pig leh sleep much dad wake smth eat lunch today,0
opposite side dropped,0
guess thats worried must know theres way body repairs im quite sure shouldnt worry well take slow first tests guide ovulation relax nothing youve said reason worry ill keep followin,0
dunno da next show aft toa payoh got,0
pls pls find aunt nike,0
ok try week end course coimbatore,0
sorry vikky im watching olave mandara movie kano trishul theatre wit frnds,0
pls send correct name da,0
ìï still attending da talks,0
take care financial problemi help,0
thanks ringtone order reference charged gbp per week unsubscribe anytime calling customer services,1
holding,0
best line said love wait till day forget u day u realize u cannot forget gn,0
urgent nd attempt contact u å£ prize yesterday still awaiting collection claim call,1
better made friday stuffed like pig yesterday feel bleh least writhing pain kind bleh,0
wanna gym,0
mro coming gym machan goodnight,0
im fine hope also,0
housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post office,0
ok later showing around want cld drink wld prefer spend money nosh dont mind nxt wk,0
anything lor,0
wat time ì finish,0
havent stuck orchard dads car going dinner u leh r free tonight,0
funeral home audrey dad,0
march ending ready call sure problem capital never complete far hows work ladies,0
hard believe things like say lie think twice saying anything,0
messageno responcewhat happend,0
jay says youre doublefaggot,0
okie ì wan meet bishan cos bishan im driving today,0
first strike red one bird antelope begin toplay fieldof selfindependence believe flower contention growrandom,0
total disappointment texted craziest shit got,0
sweetheart hope kind day one loads reasons smile biola,0
tee hee lecture cheery bye bye,0
hello handsome finding job lazy working towards getting back net mummy wheres boytoy miss,0
r still meeting dinner tonight,0
need get,0
mm umma ask vava also come tell play later together,0
get opinion something first,0
u mean u almost done done wif sleeping tot u going take nap yup send liao im picking ard smth lor,0
yagoing restaurant,0
hows queen going royal wedding,0
er yeah b sorry tell pubcafe sit come wen u,0
yep fine ice age,0
nokia get win free auction take part send nokia hgsuitelands rowwjhl,1
sorry u unsubscribe yet mob offer package min term weeks pls resubmit request expiry reply themob help info,1
x ltgt going get,0
network operator service free cs visit biz,1
coming friday leave pongaldo get news work place,0
still coming tonight,0
meant say cant wait see u getting bored bridgwater banter,0
whats nannys address,0
turns stereo love mi phone unknown album,0
live next ltgt mins,0
sure stomach,0
sorry c ur msg yar lor poor thing one night tmr ull brand new room sleep,0
dunno lets go learn pilates,0
late,0
thanks reply today ur visa coming r u still buying gucci bags sister things easy uncle john also bills really need think make money later sha,0
hey babe hows going ever figure going new years,0
canåõt wait cornwall hope tonight isnåõt bad well itåõs rock night shite anyway iåõm going kip good night speak soon,0
doubt could handle times per night case,0
none thats happening til get though,0
good night dear sleepwellamptake care,0
well good morning mr hows london treatin ya treacle,0
reply win å£ weekly fifa world cup held send stop end service,1
customer service annoncement new years delivery waiting please call arrange delivery,1
feel always happy slowly becomes habit amp finally becomes part life follow happy morning amp happy day,0
guys go see movies side,0
unlimited texts limited minutes,0
sez hows u de arab boy hope u r good give love evry love ya eshxxxxxxxxxxx,0
wonder phone battery went dead tell love babe,0
today sorry day ever angry ever misbehaved hurt plz plz slap urself bcoz ur fault im basically good,0
want send something sell fast ltgt k easy money,0
mobile mths update free oranges latest colour camera mobiles unlimited weekend calls call mobile upd freefone stoptxt,1
drug able eat,0
hey hey werethe monkeespeople say monkeyaround howdy gorgeous,0
making dinner,0
realy sorryi dont recognise number confused r u please,0
cant pick phone right pls send message,0
sary need tim bollox hurt lot tol,0
lateso call tomorrow morningtake care sweet dreamsu meummifyingbye,0
hi durban still number,0
yo way could pick something tonight,0
think ur smart win å£ week weekly quiz text play nowtcs winnersclub po box uz gbpweek,1
new club dont fink met yet b gr c u please leave msg day wiv ur area reply promised carlie x callså£minmobsmore lkpoboxhpfl,1
wait ltgt min,0
mums repent,0
also remember beads dont come ever,0
ill mins look,0
baskets gettin full might tonight,0
im turning phone moms telling everyone cancer sister wont stop calling hurts talk cant put see u u get home love u,0
link picture sent also use httpaltocoukwavewaveaspo,1
jos ask u wana meet,0
weird know one point,0
ah poop looks like ill prob send laptop get fixed cuz gpu problem,0
nohe joined today,0
boy sweet words left morning sighs goes day love start studying,0
dude makin weirdy brownies sister made awesome cookies took pics,0
omg could snow tonite,0
wanted ask ì wait finish lect cos lect finishes hour anyway,0
hi darlin youphone im athome youwanna chat,0
monday next week give full gist,0
wats da model num ur phone,0
baby promise treat well bet take good care,0
university southern california,0
hey sorry didntgive ya bellearlier hunny,0
fyi im gonna call sporadically starting like ltgt bc doin shit,0
life style garments account please,0
free call sir,0
good morning princess happy new year,0
started searching get job dayshe great potential talent,0
ok lor ned go toa payoh return smth u wan send wat,0
fine remember,0
finished lunch already u wake already,0
yar lor wan go c horse racing today mah eat earlier lor ate chicken rice u,0
ive searching right words thank breather promise wont take help granted fulfil promise wonderful blessing times,0
ugh long day im exhausted want cuddle take nap,0
uncle timi help clearing cars,0
taking half day leave bec well,0
deam seeing online shop asked,0
guaranteed latest nokia phone gb ipod mp player å£ prize txt word collect ibhltd ldnwh pmtmsgrcvd,1
thats u haf keep busy,0
messagesome text missing sendername missing number missing sentdate missing missing u lot thats everything missing sent via fullonsmscom,0
trying weekend v,0
cool time think get,0
told tell stupid hear wont tell anything dad called brother spoken,0
hope pee burns tonite,0
aight yo dats straight dogg,0
nimbomsons yep phone knows one obviously cos thats real word,0
call cost guess isnt bad miss ya need ya want ya love ya,0
late need go n get da laptop,0
txting driving,0
ranjith cal drpd deeraj deepak min hold,0
plural noun research,0
like dis sweater fr mango size already irritating,0
someone smoke every time ive smoked last two weeks calling texting wanted smoke,0
